Order_ID,Order_Date,Customer_ID,Customer_Name,City,Product_Category,Product_Name,Sales_Channel,Quantity,Unit_Price,Discount_%,Total_Sales,Customer_Rating
ORD11240,25-12-2025,CUST3445,Kiran,Bangalore,Beverages,Chips,Offline,4,489.76,10,1763.14,
ORD11241,2025/09/12,CUST6496,Kiran,Hyderabad,Dairy,Soft Drink,Web,4,39.89,5,151.58,4.0
ORD11242,02 Jan 2025,CUST2572,Ravi,Bangalore,Beverages,Bread,Online,8,239.32,10,1723.1,5.0
ORD11243,30-11-2025,CUST9698,Sita,Bangalore,Snacks,Soft Drink,Online,7,435.29,0,3047.03,2.0
ORD11244,2025/10/05,CUST8976,Sita,Hyderabad,Bakery,Juice,Online,10,58.96,5,560.12,4.0
ORD11245,2025/10/13,CUST2378,Sneha,Mumbai,Beverage,Juice,Web,1,203.92,25,152.94,2.0
ORD11246,2025/10/25,CUST4089,Priya,Bangalore,Bakery,Chips,Mobile App,7,207.93,5,1382.73,5.0
ORD11247,04 Jun 2025,CUST2449,Sneha,Bengaluru,Beverages,Bread,Web,3,204.96,15,522.65,1.0
ORD11248,30 Jul 2025,CUST9432,Kiran,Hyderabad,Bakery,Cookies,Mobile App,9,353.8,10,2865.78,1.0
ORD11249,01 Nov 2025,CUST7230,Sita,Bengaluru,Beverages,Juice,Offline,4,367.69,25,1103.07,5.0
ORD11250,03-05-2025,CUST4314,Priya,Hyderabad,Frozen Foods,Milk,Offline,1,195.04,5,185.29,3.0
ORD11251,2025/12/28,CUST5400,Vijay,Pune,Beverage,Cookies,Mobile App,5,197.5,15,839.38,4.0
ORD11252,31 Dec 2025,CUST5437,Priya,Mumbai,Dairy,Cookies,Store,6,484.19,15,2469.37,4.0
ORD11253,15-07-2025,CUST1129,Sneha,Chennai,Bakery,Ice Cream,Web,3,184.76,10,498.85,
ORD11254,24-06-2025,CUST3977,Sneha,HYD,Beverages,Cookies,Online,6,296.34,15,1511.33,4.0
ORD11255,22-05-2025,CUST5338,Anil,Bangalore,Beverages,Soft Drink,Offline,7,78.82,10,496.57,
ORD11256,2025/03/01,CUST4702,Rahul,HYD,Frozen Foods,Bread,Online,1,237.35,15,201.75,4.0
ORD10249,11 Sep 2025,CUST5601,Rahul,Chennai,Beverages,Milk,Offline,2,196.81,20,314.9,5.0
ORD11258,2025/12/03,CUST1414,Kiran,Mumbai,Beverage,Cake,Offline,8,43.33,15,294.64,2.0
ORD11259,2025/08/16,CUST5565,Vijay,Hyderabad,Frozen Foods,Juice,Online,6,215.23,5,1226.81,1.0
ORD11260,19 Nov 2025,CUST1747,Rahul,Hyderabad,Snacks,Cake,Offline,2,31.8,10,57.24,5.0
ORD11261,16-12-2025,CUST3022,Kiran,Bangalore,Dairy,Milk,Store,4,77.56,0,310.24,2.0
ORD11262,22-12-2025,CUST9488,Vijay,Mumbai,Beverages,Chips,Online,4,201.48,10,725.33,2.0
ORD11263,06 Apr 2025,CUST4493,Vijay,Bangalore,Beverages,Cookies,Offline,6,483.85,10,2612.79,
ORD11264,2025/12/21,CUST4638,Anil,Chennai,Beverages,Bread,Offline,10,311.8,0,3118.0,4.0
ORD11265,07-08-2025,CUST7374,Rahul,Pune,Snacks,Cake,Store,1,284.59,15,241.9,2.0
ORD11266,2025/04/13,CUST4641,Ravi,Hyderabad City,Frozen Foods,Cake,Online,7,67.89,25,356.42,5.0
ORD11267,10 Sep 2025,CUST5303,Sneha,Hyderabad City,Beverages,Ice Cream,Offline,5,394.09,15,1674.88,4.0
ORD11268,21 Apr 2025,CUST5157,Kiran,Hyderabad City,Beverage,Milk,Store,9,28.11,0,252.99,3.0
ORD11269,17-10-2025,CUST4458,Kiran,Chennai,Frozen Foods,Cookies,Online,7,107.86,20,604.02,3.0
ORD11270,05 May 2025,CUST5518,Vijay,HYD,Beverages,Bread,Online,2,275.15,10,495.27,4.0
ORD11271,11-06-2025,CUST1939,Priya,Bengaluru,Frozen Foods,Cookies,Mobile App,2,125.48,15,213.32,
ORD11272,31 Aug 2025,CUST3855,Rahul,HYD,Beverage,Cookies,Online,8,41.62,10,299.66,1.0
ORD11273,18-05-2025,CUST7159,Sita,Bangalore,Bakery,Cookies,Web,5,28.12,25,105.45,
ORD11274,2025/09/12,CUST1244,Kiran,HYD,Bakery,Chips,Mobile App,1,141.74,15,120.48,
ORD11275,05-12-2025,CUST8436,Kiran,Mumbai,Snacks,Bread,Store,7,454.85,20,2547.16,5.0
ORD11276,31-08-2025,CUST3160,Sita,Pune,Frozen Foods,Cake,Mobile App,4,58.35,20,186.72,2.0
ORD11277,2025/01/15,CUST6058,Rahul,Bangalore,Snacks,Cake,Store,7,189.16,25,993.09,
ORD11278,2025/07/15,CUST6766,Priya,Hyderabad,Beverage,Cookies,Mobile App,2,89.47,5,169.99,1.0
ORD11279,2025/05/20,CUST7482,Vijay,Bengaluru,Beverage,Ice Cream,Store,1,20.57,15,17.48,4.0
ORD11280,2025/08/11,CUST7318,Sneha,Chennai,Dairy,Cake,Online,5,444.71,0,2223.55,2.0
ORD11281,19-06-2025,CUST5462,Ravi,Mumbai,Bakery,Cookies,Offline,4,245.72,0,982.88,4.0
ORD11282,14-08-2025,CUST8634,Sita,Hyderabad,Beverages,Cookies,Web,7,126.92,5,844.02,3.0
ORD11283,24 Mar 2025,CUST6495,Kiran,Mumbai,Beverage,Bread,Web,4,493.98,10,1778.33,5.0
ORD11284,11-08-2025,CUST6002,Priya,HYD,Dairy,Ice Cream,Store,5,377.76,10,1699.92,1.0
ORD11285,29-10-2025,CUST5322,Anil,Hyderabad,Bakery,Ice Cream,Store,8,156.84,20,1003.78,4.0
ORD11286,25-04-2025,CUST9735,Rahul,Bengaluru,Snacks,Milk,Offline,8,367.3,5,2791.48,
ORD11287,05 Jan 2025,CUST6697,Vijay,Bangalore,Beverage,Milk,Mobile App,8,385.61,15,2622.15,5.0
ORD11288,30 Aug 2025,CUST7250,Kiran,HYD,Beverages, Milk ,Store,1,40.6,10,36.54,3.0
ORD11289,28-01-2025,CUST6836,Kiran,Mumbai,Beverages,Cookies,Web,2,117.94,15,200.5,4.0
ORD11290,18 Nov 2025,CUST5277,Vijay,Chennai,Bakery,Juice,Web,2,462.89,20,740.62,1.0
ORD11291,2025/12/23,CUST4007,Sneha,Bangalore,Dairy,Soft Drink,Offline,9,284.35,0,2559.15,3.0
ORD11292,11-03-2025,CUST4800,Anil,Pune,Frozen Foods,Cake,Store,5,215.16,25,806.85,3.0
ORD11293,21 Dec 2025,CUST7249,Sneha,Hyderabad,Beverages, Chips ,Online,6,361.16,5,2058.61,3.0
ORD11294,2025/09/07,CUST9791,Priya,Chennai,Snacks,Ice Cream,Offline,1,165.01,10,148.51,2.0
ORD11295,14 Oct 2025,CUST9524,Priya,Hyderabad City,Bakery,Cookies,Offline,6,370.32,5,2110.82,2.0
ORD10033,2025/03/10,CUST8675,Sneha,Pune,Snacks,Soft Drink,Online,1,130.27,5,123.76,4.0
ORD11297,2025/08/08,CUST6164,Rahul,Bangalore,Frozen Foods,Chips,Online,7,88.16,15,524.55,3.0
ORD11298,2025/11/25,CUST4850,Anil,Hyderabad,Beverages,Milk,Web,10,286.94,10,2582.46,2.0
ORD11299,09-03-2025,CUST3671,Kiran,Hyderabad City,Frozen Foods,Cake,Offline,10,408.56,0,4085.6,
ORD11300,11-07-2025,CUST8803,Vijay,Pune,Beverage,Juice,Web,5,337.07,20,1348.28,1.0
ORD11301,15 Nov 2025,CUST8686,Kiran,Hyderabad City,Beverage,Chips,Store,9,129.15,15,988.0,
ORD11302,02-02-2025,CUST5616,Kiran,Bengaluru,Bakery,Chips,Offline,10,395.33,10,3557.97,5.0
ORD11303,06-09-2025,CUST9698,Anil,Pune,Bakery,Soft Drink,Online,2,82.4,0,164.8,1.0
ORD11304,27 Jun 2025,CUST5773,Sneha,Hyderabad,Frozen Foods,Chips,Offline,2,238.12,0,476.24,4.0
ORD11305,30-06-2025,CUST7353,Priya,Bengaluru,Beverages,Milk,Offline,2,257.12,5,488.53,4.0
ORD11306,04-04-2025,CUST5270,Ravi,Mumbai,Beverages,Ice Cream,Offline,2,200.33,15,340.56,
ORD11307,01 Jan 2025,CUST9177,Anil,Chennai,Snacks,Ice Cream,Web,8,441.06,0,3528.48,5.0
ORD11308,27-03-2025,CUST8343,Rahul,Pune,Beverage,Juice,Store,6,54.26,10,293.0,
ORD11309,2025/04/04,CUST8411,Sneha,Pune,Dairy,Bread,Web,10,375.72,15,3193.62,2.0
ORD11310,2025/03/23,CUST1455,,Chennai,Bakery,Soft Drink,Offline,6,280.51,5,1598.91,2.0
ORD11311,27-05-2025,CUST7590,Sita,Bangalore,Dairy,Juice,Offline,3,303.88,10,820.48,
ORD11312,20 Mar 2025,CUST5246,Sneha,Hyderabad,Frozen Foods,Ice Cream,Store,3,40.52,15,103.33,
ORD11313,10-04-2025,CUST2052,Sita,HYD,Beverages,Chips,Offline,10,276.53,5,2627.03,2.0
ORD11314,30-03-2025,CUST9183,Rahul,Mumbai,Beverage,Soft Drink,Online,9,93.75,15,717.19,5.0
ORD11315,26-10-2025,CUST3910,Rahul,Pune,Dairy,Chips,Store,5,380.04,25,-1425.15,4.0
ORD11316,10 Jun 2025,CUST2945,Rahul,Mumbai,Frozen Foods,Juice,Offline,5,473.95,15,2014.29,
ORD11317,04-12-2025,CUST2047,Sita,Hyderabad,Beverage,Juice,Offline,3,56.05,5,-159.74,
ORD11318,30-09-2025,CUST8717,Sita,Pune,Beverages,Cake,Mobile App,10,390.79,25,2930.93,1.0
ORD11319,01 Nov 2025,CUST1934,Priya,Bangalore,Dairy,Soft Drink,Mobile App,9,355.19,0,3196.71,1.0
ORD11320,19 Dec 2025,CUST7488,Kiran,Bangalore,Snacks, Chips ,Online,4,379.04,20,1212.93,5.0
ORD11321,2025/01/24,CUST3800,Kiran,Hyderabad,Snacks,Bread,Mobile App,1,468.95,20,375.16,4.0
ORD11322,2025/12/24,CUST9218,Kiran,Mumbai,Frozen Foods,Juice,Offline,4,105.11,20,336.35,2.0
ORD11323,2025/09/05,CUST2716,Sita,Bangalore,Dairy,Soft Drink,Store,9,458.26,15,3505.69,4.0
ORD11324,25-02-2025,CUST9324,Sita,Bangalore,Beverage,Milk,Offline,4,364.11,5,1383.62,5.0
ORD11325,04 Nov 2025,CUST1711,Sita,Mumbai,Frozen Foods,Cookies,Web,1,214.91,15,182.67,1.0
ORD11326,27-03-2025,CUST2913,Sita,Pune,Bakery,Ice Cream,Online,2,318.16,15,540.87,4.0
ORD11327,2025/10/31,CUST3468,Anil,Mumbai,Dairy,Ice Cream,Web,8,105.53,25,-633.18,
ORD11328,24 Jul 2025,CUST9310,Sneha,Hyderabad City,Beverage,Cookies,Web,2,86.42,15,146.91,5.0
ORD11329,20 May 2025,CUST8291,Sneha,Bengaluru,Frozen Foods,Chips,Mobile App,5,445.57,20,1782.28,1.0
ORD11330,2025/11/13,CUST1063,Sneha,Pune,Beverage,Ice Cream,Mobile App,8,295.57,15,2009.88,5.0
ORD11331,30 Jun 2025,CUST7733,Priya,Pune,Beverages,Soft Drink,Web,4,405.31,20,1296.99,1.0
ORD11332,23 Sep 2025,CUST6177,Rahul,Hyderabad,Bakery,Soft Drink,Offline,5,392.67,20,1570.68,3.0
ORD11333,2025/09/21,CUST7499,Ravi,Mumbai,Beverage,Milk,Store,1,98.73,5,93.79,1.0
ORD11334,01-02-2025,CUST4112,Kiran,Hyderabad,Beverage,Ice Cream,Mobile App,2,389.68,0,779.36,5.0
ORD11335,04 Oct 2025,CUST1238,Anil,Hyderabad City,Dairy,Cake,Web,2,285.6,15,485.52,2.0
ORD11336,25-01-2025,CUST1283,,Chennai,Dairy,Cookies,Web,7,68.87,20,385.67,2.0
ORD11337,14 May 2025,CUST2938,Anil,Pune,Beverages,Ice Cream,Mobile App,10,44.86,15,381.31,1.0
ORD11338,18-01-2025,CUST5129,Sita,Hyderabad City,Bakery,Bread,Store,2,42.85,10,77.13,3.0
ORD11339,2025/07/21,CUST7190,Priya,Hyderabad City,Beverages,Juice,Online,7,412.88,10,2601.14,1.0
ORD11340,26 Jun 2025,CUST3046,Sneha,Hyderabad,Beverage,Milk,Offline,7,388.7,5,2584.86,2.0
ORD11341,22 Nov 2025,CUST6335,Priya,Chennai,Bakery,Chips,Offline,5,250.59,15,1065.01,3.0
ORD11342,17-06-2025,CUST6456,Sita,Chennai,Beverages,Bread,Online,6,22.93,0,137.58,3.0
ORD11343,02-11-2025,CUST4880,Ravi,Hyderabad City,Frozen Foods,Juice,Mobile App,3,474.32,0,1422.96,4.0
ORD11344,2025/08/06,CUST6001,Anil,Hyderabad City,Frozen Foods,Cookies,Web,6,285.99,5,1630.14,
ORD11345,10-06-2025,CUST9668,Sneha,Hyderabad,Beverage,Cookies,Web,10,60.34,0,603.4,1.0
ORD11346,2025/05/13,CUST8182,Vijay,Bengaluru,Snacks,Cake,Mobile App,6,326.54,10,1763.32,3.0
ORD11347,2025/10/25,CUST9754,Vijay,Hyderabad,Beverages,Ice Cream,Offline,10,117.52,10,1057.68,5.0
ORD11348,2025/04/22,CUST7997,Sita,Hyderabad,Bakery,Soft Drink,Mobile App,4,416.24,20,1331.97,2.0
ORD11349,31 Mar 2025,CUST4013,Sita,Chennai,Frozen Foods,Milk,Online,8,114.22,10,822.38,4.0
ORD11350,2025/03/04,CUST2759,Priya,Chennai,Dairy,Bread,Mobile App,4,251.66,20,805.31,5.0
ORD11351,2025/05/23,CUST2069,Vijay,Bengaluru,Beverages,Cake,Offline,7,468.09,20,2621.3,5.0
ORD11352,11 Mar 2025,CUST1605,Priya,HYD,Snacks,Juice,Store,6,45.28,20,217.34,1.0
ORD11353,2025/06/24,CUST7710,Anil,Bengaluru,Beverage,Bread,Offline,6,98.59,25,443.65,5.0
ORD11354,2025/07/19,CUST6383,Priya,Chennai,Bakery,Cake,Offline,8,101.93,10,733.9,4.0
ORD11355,26 Feb 2025,CUST2212,Ravi,Hyderabad City,Beverage,Soft Drink,Store,10,242.13,20,1937.04,
ORD11356,24 Nov 2025,CUST6385,Vijay,HYD,Beverage, Cake ,Offline,6,380.29,20,1825.39,3.0
ORD11357,23 Mar 2025,CUST8117,Sneha,HYD,Snacks,Soft Drink,Store,4,326.33,5,1240.05,3.0
ORD11358,09 Sep 2025,CUST3734,Sita,HYD,Dairy,Cookies,Mobile App,1,374.19,20,299.35,
ORD11359,2025/07/09,CUST6129,Kiran,Hyderabad,Frozen Foods,Juice,Mobile App,10,119.71,10,1077.39,
ORD11360,07 Jan 2025,CUST1170,Rahul,Bangalore,Bakery, Juice ,Offline,2,78.49,5,149.13,1.0
ORD11361,2025/08/31,CUST9701,Kiran,Chennai,Bakery,Cookies,Online,4,367.28,0,1469.12,
ORD11362,04-03-2025,CUST9698,Priya,Pune,Beverages,Milk,Mobile App,8,119.16,0,953.28,
ORD11363,2025/03/13,CUST1988,Sita,Hyderabad,Frozen Foods,Cookies,Web,10,212.45,5,2018.27,2.0
ORD11364,09-08-2025,CUST4922,Rahul,Pune,Bakery,Ice Cream,Offline,4,61.26,10,220.54,4.0
ORD11365,01-03-2025,CUST8725,Sneha,Pune,Beverages,Juice,Mobile App,10,40.44,5,384.18,2.0
ORD10324,06 Oct 2025,CUST7188,Sneha,Bengaluru,Beverage,Juice,Online,6,458.77,10,2477.36,1.0
ORD11367,2025/12/16,CUST6484,,Bengaluru,Dairy,Soft Drink,Web,8,480.27,10,3457.94,2.0
ORD11368,11-07-2025,CUST7917,Ravi,Hyderabad City,Bakery,Chips,Online,4,23.97,5,91.09,2.0
ORD11369,13 May 2025,CUST7854,Priya,Pune,Dairy,Bread,Web,4,464.75,20,1487.2,1.0
ORD11370,04 Dec 2025,CUST6241,Ravi,Chennai,Snacks,Milk,Offline,5,470.47,20,1881.88,3.0
ORD11371,18 Jun 2025,CUST2963,Vijay,HYD,Dairy,Cake,Web,5,446.37,0,2231.85,4.0
ORD11372,18-01-2025,CUST9388,Priya,Bangalore,Frozen Foods,Soft Drink,Offline,4,283.22,15,962.95,3.0
ORD11373,2025/05/26,CUST4162,,Mumbai,Snacks,Ice Cream,Offline,1,310.42,20,248.34,3.0
ORD11374,22-07-2025,CUST2392,Rahul,Hyderabad,Frozen Foods,Milk,Web,5,52.55,5,249.61,2.0
ORD11375,10-03-2025,CUST4524,Priya,Hyderabad City,Beverage, Soft Drink ,Web,8,350.94,25,2105.64,5.0
ORD11376,03 May 2025,CUST5539,Sita,Pune,Snacks,Cake,Store,5,67.42,25,252.83,2.0
ORD11377,2025/10/13,CUST9126,Kiran,Bengaluru,Beverages,Ice Cream,Offline,10,215.3,5,2045.35,1.0
ORD11378,16 May 2025,CUST8071,Anil,HYD,Frozen Foods,Soft Drink,Mobile App,10,44.78,5,425.41,5.0
ORD11379,01-09-2025,CUST6492,Kiran,Bangalore,Dairy,Cake,Mobile App,3,46.92,5,133.72,1.0
ORD11380,05 Feb 2025,CUST9108,Rahul,Bangalore,Beverages, Chips ,Web,8,248.38,10,1788.34,1.0
ORD11381,16-10-2025,CUST3625,Ravi,HYD,Snacks,Bread,Offline,2,110.96,0,221.92,2.0
ORD11382,14 Jul 2025,CUST6180,Ravi,Bengaluru,Frozen Foods,Cake,Mobile App,7,257.89,5,1714.97,3.0
ORD11383,11-09-2025,CUST3370,Kiran,Bangalore,Beverage,Soft Drink,Web,1,238.3,10,214.47,1.0
ORD11384,09-03-2025,CUST3325,Rahul,Hyderabad,Bakery, Juice ,Web,6,106.92,20,513.22,1.0
ORD11385,2025/08/17,CUST4680,Kiran,Hyderabad City,Dairy,Chips,Mobile App,3,221.92,25,499.32,1.0
ORD11386,27 Aug 2025,CUST9848,Priya,Chennai,Snacks,Chips,Mobile App,3,149.77,10,404.38,3.0
ORD11387,24-02-2025,CUST5678,Sita,Mumbai,Beverage,Soft Drink,Mobile App,7,279.44,15,1662.67,
ORD11388,21 Sep 2025,CUST8474,Sneha,Bengaluru,Snacks,Cake,Store,1,455.77,20,364.62,3.0
ORD11389,13 Aug 2025,CUST5927,Sita,Hyderabad,Snacks,Soft Drink,Mobile App,8,159.96,20,1023.74,4.0
ORD11390,28-09-2025,CUST8160,Sneha,Bengaluru,Dairy,Milk,Online,6,490.23,10,2647.24,5.0
ORD11391,02-03-2025,CUST9055,Sneha,Hyderabad City,Snacks,Juice,Web,1,100.72,5,95.68,
ORD11392,01-01-2025,CUST8429,,Bangalore,Bakery, Chips ,Online,9,200.91,10,1627.37,4.0
ORD11393,02 Jan 2025,CUST3494,Sita,Bangalore,Beverages,Soft Drink,Mobile App,1,31.11,0,31.11,
ORD11394,22 Aug 2025,CUST9972,Vijay,Mumbai,Dairy,Chips,Web,9,401.68,10,3253.61,1.0
ORD11395,21-01-2025,CUST8301,Ravi,HYD,Snacks,Ice Cream,Store,4,228.59,0,914.36,2.0
ORD11396,12-06-2025,CUST4098,Rahul,Bengaluru,Frozen Foods,Cookies,Online,10,482.17,10,4339.53,1.0
ORD11397,2025/04/15,CUST5642,Anil,Bengaluru,Dairy, Juice ,Mobile App,6,200.03,20,960.14,3.0
ORD11398,28-01-2025,CUST9306,Ravi,Hyderabad City,Beverages,Ice Cream,Offline,1,408.85,25,306.64,1.0
ORD11399,2025/11/02,CUST6320,Ravi,Hyderabad City,Dairy,Juice,Offline,9,186.39,0,1677.51,
ORD11400,03 Jul 2025,CUST2428,Anil,Hyderabad City,Bakery,Milk,Online,4,185.33,15,-630.12,3.0
ORD11401,14-10-2025,CUST1293,Rahul,Bengaluru,Frozen Foods,Soft Drink,Mobile App,2,321.6,25,482.4,3.0
ORD11402,17-01-2025,CUST4969,Vijay,Hyderabad City,Dairy,Bread,Online,7,216.03,0,1512.21,5.0
ORD10359,13-04-2025,CUST8035,Sneha,Mumbai,Beverage,Soft Drink,Offline,5,474.32,25,1778.7,4.0
ORD11404,2025/05/13,CUST5912,Sneha,Mumbai,Snacks,Ice Cream,Online,3,489.67,15,1248.66,
ORD11405,20-06-2025,CUST7911,Ravi,HYD,Dairy,Bread,Mobile App,5,256.07,5,1216.33,3.0
ORD11406,2025/03/25,CUST7347,Sita,Chennai,Frozen Foods,Milk,Mobile App,3,209.24,0,627.72,4.0
ORD11407,2025/03/08,CUST5807,Sita,Pune,Dairy,Cake,Online,7,429.1,15,2553.14,3.0
ORD11408,24-10-2025,CUST5937,Anil,Hyderabad City,Beverages,Chips,Offline,2,407.01,10,732.62,4.0
ORD11409,20-05-2025,CUST8091,Priya,Bengaluru,Bakery,Juice,Web,7,282.89,0,1980.23,3.0
ORD11410,12 May 2025,CUST2656,,Pune,Beverages,Juice,Store,5,404.49,25,1516.84,1.0
ORD11411,29-09-2025,CUST9236,Vijay,Hyderabad City,Frozen Foods,Juice,Online,4,181.93,20,582.18,5.0
ORD11412,22 May 2025,CUST3977,Sneha,HYD,Beverages,Juice,Web,1,186.71,0,186.71,1.0
ORD11413,03 Dec 2025,CUST9648,Priya,Mumbai,Snacks,Milk,Offline,1,76.86,15,65.33,5.0
ORD11414,21 Feb 2025,CUST1810,Sneha,HYD,Snacks,Chips,Web,1,499.76,5,474.77,4.0
ORD11415,07-01-2025,CUST8645,Priya,Mumbai,Snacks,Cake,Online,4,71.33,25,213.99,1.0
ORD11416,18-07-2025,CUST8645,Rahul,Chennai,Beverage,Chips,Online,5,67.29,25,252.34,
ORD11417,09-02-2025,CUST8268,Vijay,Hyderabad,Dairy,Cookies,Offline,2,30.86,5,58.63,
ORD11418,03-11-2025,CUST8700,Anil,Hyderabad City,Beverages,Juice,Offline,1,285.21,20,228.17,5.0
ORD11419,29 Oct 2025,CUST8330,Sneha,Mumbai,Bakery,Cake,Online,9,115.02,10,931.66,1.0
ORD11420,04-01-2025,CUST5208,Priya,Bengaluru,Beverages,Cookies,Offline,8,436.22,20,2791.81,2.0
ORD11421,22-07-2025,CUST6773,Kiran,Pune,Beverage,Soft Drink,Mobile App,1,398.88,15,339.05,4.0
ORD11422,2025/01/11,CUST3327,Vijay,HYD,Beverage,Cookies,Online,10,351.24,5,3336.78,3.0
ORD11423,2025/07/28,CUST9563,Kiran,Bengaluru,Beverages,Chips,Web,1,124.44,10,112.0,
ORD11424,26 Dec 2025,CUST1386,Sita,Hyderabad,Beverage,Bread,Online,5,280.08,10,1260.36,2.0
ORD11425,04-11-2025,CUST6975,Ravi,Mumbai,Frozen Foods,Bread,Web,2,196.78,0,393.56,
ORD11426,06-05-2025,CUST9170,Rahul,Mumbai,Beverage,Soft Drink,Offline,6,28.2,0,169.2,3.0
ORD11427,2025/10/27,CUST8357,Sita,Pune,Beverage,Bread,Online,6,377.34,0,2264.04,1.0
ORD11428,2025/10/31,CUST8567,Vijay,Hyderabad City,Beverages,Cookies,Mobile App,3,200.66,25,451.49,
ORD10605,2025/05/30,CUST1447,Rahul,Pune,Beverages,Juice,Online,8,87.85,10,632.52,1.0
ORD11430,26-08-2025,CUST2002,Rahul,Bangalore,Snacks,Ice Cream,Mobile App,8,275.15,25,1650.9,4.0
ORD11431,27 Apr 2025,CUST8520,Ravi,Hyderabad City,Dairy,Cake,Online,2,423.46,20,677.54,
ORD11432,2025/03/30,CUST5919,Priya,Hyderabad,Dairy,Juice,Mobile App,7,491.01,15,2921.51,5.0
ORD11433,11-03-2025,CUST4383,Vijay,Chennai,Beverages,Juice,Store,3,249.55,0,748.65,
ORD11434,2025/07/25,CUST1853,Sneha,Mumbai,Frozen Foods,Cookies,Online,4,448.7,15,1525.58,4.0
ORD11435,22 Sep 2025,CUST1416,Sneha,Hyderabad City,Dairy,Bread,Offline,6,394.48,5,2248.54,3.0
ORD11436,2025/02/12,CUST8376,Vijay,Hyderabad,Frozen Foods,Ice Cream,Mobile App,6,112.09,25,504.4,4.0
ORD11437,2025/08/26,CUST5254,Rahul,Hyderabad City,Beverages,Milk,Mobile App,2,301.61,0,603.22,5.0
ORD11438,26 Jul 2025,CUST2743,Kiran,HYD,Dairy,Bread,Web,3,104.21,25,234.47,1.0
ORD11439,2025/09/08,CUST7094,Sita,HYD,Beverage,Soft Drink,Web,1,394.13,5,374.42,5.0
ORD11440,26 Jul 2025,CUST4066,,Hyderabad,Beverages,Milk,Mobile App,7,478.57,0,3349.99,2.0
ORD11441,19 Oct 2025,CUST1414,Ravi,HYD,Dairy,Ice Cream,Mobile App,7,148.95,0,1042.65,5.0
ORD11442,10-01-2025,CUST5771,Sita,Bangalore,Beverages,Bread,Offline,1,446.32,25,-334.74,1.0
ORD11443,23-08-2025,CUST8267,Priya,Mumbai,Beverages,Juice,Store,2,434.25,15,738.23,3.0
ORD10455,16-10-2025,CUST6325,Sneha,HYD,Frozen Foods,Cookies,Store,3,442.87,20,1062.89,5.0
ORD11445,06-11-2025,CUST2931,Kiran,Mumbai,Beverages,Milk,Web,8,106.49,0,851.92,5.0
ORD11446,02 Jun 2025,CUST3723,Sneha,Bengaluru,Beverage,Juice,Offline,8,209.66,10,1509.55,4.0
ORD11447,16 May 2025,CUST6953,,Mumbai,Snacks,Chips,Offline,9,228.73,0,2058.57,4.0
ORD11448,06 Jan 2025,CUST4902,Sita,Hyderabad,Beverage,Milk,Web,3,109.36,0,328.08,3.0
ORD11449,18 Jan 2025,CUST5008,Anil,Chennai,Snacks,Milk,Online,4,138.69,5,-527.02,2.0
ORD11450,11 Jul 2025,CUST1547,Rahul,Bangalore,Dairy,Chips,Store,4,494.87,10,1781.53,
ORD11451,11 Oct 2025,CUST7457,Priya,Hyderabad City,Bakery,Bread,Mobile App,4,112.52,5,427.58,2.0
ORD11452,03-10-2025,CUST1942,Rahul,Pune,Beverage,Bread,Store,5,381.28,0,1906.4,5.0
ORD11453,10 Nov 2025,CUST7089,Kiran,Bengaluru,Beverages,Soft Drink,Online,8,212.71,0,1701.68,3.0
ORD11454,16-07-2025,CUST7480,Priya,Pune,Snacks,Bread,Offline,6,318.62,0,1911.72,2.0
ORD11455,10-07-2025,CUST7531,Sneha,Bengaluru,Dairy,Juice,Online,5,247.26,5,1174.48,5.0
ORD11456,14 Mar 2025,CUST9733,Ravi,Bengaluru,Beverage,Juice,Offline,4,32.7,20,104.64,
ORD11457,08-04-2025,CUST3286,Sita,HYD,Bakery,Bread,Online,6,24.77,0,148.62,
ORD11458,08-12-2025,CUST5117,Vijay,Hyderabad City,Beverages,Cake,Online,5,243.75,5,1157.81,
ORD11459,01 May 2025,CUST5956,Priya,Pune,Dairy,Cookies,Online,9,399.78,20,2878.42,1.0
ORD11460,2025/11/21,CUST6864,Anil,Hyderabad,Beverages,Bread,Web,10,302.99,20,2423.92,1.0
ORD11461,05 Oct 2025,CUST9639,Priya,Bangalore,Frozen Foods,Ice Cream,Store,9,180.1,20,1296.72,3.0
ORD11462,14 Jun 2025,CUST3053,Sneha,Hyderabad City,Beverage,Cake,Web,3,28.63,20,68.71,4.0
ORD11463,2025/11/23,CUST9737,Rahul,Hyderabad City,Beverage,Juice,Mobile App,3,102.85,10,-277.69,1.0
ORD11464,2025/06/03,CUST3662,Kiran,Bangalore,Beverage,Bread,Online,5,442.79,25,-1660.46,2.0
ORD11465,21-10-2025,CUST6614,Ravi,Hyderabad,Bakery,Juice,Web,8,39.08,15,265.74,3.0
ORD11466,05-04-2025,CUST4598,Vijay,Bangalore,Beverage, Chips ,Offline,4,314.97,0,1259.88,1.0
ORD11467,01-04-2025,CUST1348,Kiran,Hyderabad City,Dairy,Cake,Mobile App,10,126.65,0,1266.5,4.0
ORD11468,2025/06/14,CUST5610,Priya,Bangalore,Frozen Foods,Juice,Store,1,247.52,15,210.39,4.0
ORD11469,01-07-2025,CUST3402,Ravi,Bangalore,Frozen Foods,Bread,Online,4,150.26,0,601.04,4.0
ORD11470,2025/04/12,CUST2624,,Mumbai,Beverage,Ice Cream,Web,2,483.2,10,869.76,2.0
